Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2017/04/24 00:00:00,8478,ST004L1B,NA,0.3,10.16,NA,"Water depth not recorded: too deep ( >300 cm). Adjusted cones further into thalweg once off traps, velocity may be higher than recorded value."
2017/04/25 00:00:00,8479,ST004L1B,5.9,0.5,9.8,NA,Water depth not recorded: too deep ( >300 cm).
2017/04/26 00:00:00,8480,ST004L1B,5.67,0.5,10.02,NA,Water depth not recorded: too deep ( >300 cm).
2017/04/27 00:00:00,8481,ST004L1B,4.56,0.5,9.44,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/01 00:00:00,8482,ST004L1B,NA,0.6,NA,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/02 00:00:00,8483,ST004L1B,4.6,0.5,8.24,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/03 00:00:00,8484,ST004L1B,4.98,0.4,8.59,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/04 00:00:00,8485,ST004L1B,3.66,0.8,9.13,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/05 00:00:00,8486,ST004L1B,4.64,0.9,9.85,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/06 00:00:00,8487,ST004L1B,5.16,1,8.54,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/08 00:00:00,8488,ST004L1B,NA,NA,9.66,NA,Water depth not recorded: too deep ( >300 cm). Water velocity not recorded.
2017/05/09 00:00:00,8489,ST004L1B,3.13,0.6,9.94,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/10 00:00:00,8490,ST004L1B,3.35,0.9,9.05,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/11 00:00:00,8491,ST004L1B,4.85,0.9,8.54,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/12 00:00:00,8492,ST004L1B,4.52,0.9,8.15,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/13 00:00:00,8493,ST004L1B,6.35,0.9,9.75,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/15 00:00:00,8494,ST004L1B,NA,0.9,NA,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/16 00:00:00,8495,ST004L1B,4.6,0.6,9.96,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/17 00:00:00,8496,ST004L1B,4.99,0.7,10.29,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/18 00:00:00,8497,ST004L1B,4.8,0.5,8.29,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/19 00:00:00,8498,ST004L1B,5.15,0.5,9.81,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/20 00:00:00,8499,ST004L1B,3.5,0.6,9.9,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/22 00:00:00,8500,ST004L1B,NA,0.6,9.95,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/23 00:00:00,8501,ST004L1B,5.46,0.7,9.59,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/24 00:00:00,8502,ST004L1B,NA,0.8,9.88,NA,Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken.
2017/05/25 00:00:00,8503,ST004L1B,4.16,0.9,9.7,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/26 00:00:00,8504,ST004L1B,3.06,0.6,9.84,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/27 00:00:00,8505,ST004L1B,4.09,0.8,9.57,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/29 00:00:00,8506,ST004L1B,NA,0.6,NA,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/30 00:00:00,8507,ST004L1B,3.03,0.8,9.89,NA,Water depth not recorded: too deep ( >300 cm).
2017/05/31 00:00:00,8508,ST004L1B,2.93,0.6,8.81,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/01 00:00:00,8509,ST004L1B,3.29,0.6,9.97,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/02 00:00:00,8510,ST004L1B,3.02,0.6,9.89,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/03 00:00:00,8511,ST004L1B,3.75,0.6,9.89,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/05 00:00:00,8512,ST004L1B,NA,0.8,9.77,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/06 00:00:00,8513,ST004L1B,3.39,0.6,9.85,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/07 00:00:00,8514,ST004L1B,2.53,0.5,9.96,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/08 00:00:00,8515,ST004L1B,4.02,0.5,10.05,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/09 00:00:00,8516,ST004L1B,3.17,0.6,10.04,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/10 00:00:00,8517,ST004L1B,3.04,0.5,10.03,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/12 00:00:00,8518,ST004L1B,NA,0.7,10.26,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/13 00:00:00,8519,ST004L1B,3.48,0.6,10.1,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/14 00:00:00,8520,ST004L1B,NA,0.6,10.02,NA,Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken.
2017/06/15 00:00:00,8521,ST004L1B,3.81,0.7,10.9,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/16 00:00:00,8522,ST004L1B,3.25,0.7,10.08,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/17 00:00:00,8523,ST004L1B,4.43,0.8,8.48,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/19 00:00:00,8524,ST004L1B,NA,NA,9.07,NA,Water depth not recorded. Water velocity not recorded.
2017/06/20 00:00:00,8525,ST004L1B,4.61,0.7,9.93,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/21 00:00:00,8526,ST004L1B,4.19,0.6,10,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/22 00:00:00,8527,ST004L1B,3.96,0.6,9.94,NA,Water depth not recorded: too deep ( >300 cm).
2017/06/23 00:00:00,8528,ST004L1B,3.75,0.5,9.92,NA,Water depth not recorded: too deep ( >300 cm).
2018/01/11 00:00:00,8564,ST004L1B,NA,0.6,10.05,240,NA
2018/01/12 00:00:00,8567,ST004L1B,3.13,0.6,10.47,242,NA
2018/01/13 00:00:00,8568,ST004L1B,2.37,0.5,9.98,240,NA
2018/01/14 00:00:00,8569,ST004L1B,2.94,0.5,9.92,240,NA
2018/01/15 00:00:00,8570,ST004L1B,1.91,0.5,10.21,242,NA
2018/01/16 00:00:00,8574,ST004L1B,3.82,0.5,8.96,248,NA
2018/01/17 00:00:00,8576,ST004L1B,1.71,0.8,9.05,241,NA
2018/01/18 00:00:00,8578,ST004L1B,3.21,0.7,NA,239,D.O. Not Recorded
2018/01/19 00:00:00,8579,ST004L1B,2.65,0.6,8.4,241,NA
2018/01/20 00:00:00,8580,ST004L1B,5.5,0.5,10.14,235,NA
2018/01/21 00:00:00,8581,ST004L1B,2.81,0.5,10.54,244,NA
2018/01/22 00:00:00,8582,ST004L1B,2.75,0.6,10.86,239,NA
2018/01/23 00:00:00,8588,ST004L1B,2.34,0.7,9.47,235,NA
2018/01/24 00:00:00,8589,ST004L1B,3.32,0.7,12.01,250,NA
2018/01/25 00:00:00,8590,ST004L1B,2.55,0.5,11.94,240,NA
2018/01/26 00:00:00,8591,ST004L1B,3.56,0.4,10.93,190,NA
2018/01/27 00:00:00,8592,ST004L1B,2.62,0.5,11.69,185,NA
2018/01/28 00:00:00,8593,ST004L1B,2.56,0.3,11.75,187,NA
2018/01/29 00:00:00,8594,ST004L1B,2.72,0.3,11.8,175,NA
2018/01/30 00:00:00,8602,ST004L1B,2.88,0.5,11.85,185,NA
2018/01/31 00:00:00,8603,ST004L1B,2.96,0.5,10.07,174,NA
2018/02/01 00:00:00,8606,ST004L1B,2.11,0.3,11.66,185,NA
2018/02/02 00:00:00,8607,ST004L1B,2.15,0.3,11.8,170,NA
2018/02/03 00:00:00,8610,ST004L1B,2.03,0.5,10.89,175,NA
2018/02/04 00:00:00,8611,ST004L1B,3.02,0.5,11.59,173,NA
2018/02/05 00:00:00,8612,ST004L1B,2.76,0.4,11.66,173,NA
2018/02/06 00:00:00,8616,ST004L1B,2.92,0.4,11.53,170,NA
2018/02/07 00:00:00,8617,ST004L1B,2.97,0.3,11.89,170,NA
2018/02/08 00:00:00,8618,ST004L1B,2.53,0.3,10.05,170,NA
2018/02/09 00:00:00,8619,ST004L1B,3.21,0.5,11.71,183,NA
2018/02/10 00:00:00,8620,ST004L1B,9.22,0.4,9.15,185,NA
2018/02/11 00:00:00,8621,ST004L1B,8.21,0.5,11.85,225,NA
2018/02/13 00:00:00,8630,ST004L1B,2.89,0.4,12.22,245,NA
2018/02/14 00:00:00,8631,ST004L1B,2.94,0.5,12.75,247,NA
2018/02/15 00:00:00,8632,ST004L1B,3.91,0.4,10.62,255,NA
2018/02/16 00:00:00,8633,ST004L1B,2.67,0.5,12.29,249,NA
2018/02/17 00:00:00,8634,ST004L1B,1.92,0.5,12.3,252,NA
2018/02/18 00:00:00,8635,ST004L1B,2.07,0.4,12.08,257,NA
2018/02/19 00:00:00,8636,ST004L1B,2.61,0.5,12.24,265,NA
2018/02/20 00:00:00,8644,ST004L1B,4.76,0.5,12.44,278,NA
2018/02/21 00:00:00,8646,ST004L1B,3.43,0.5,12.95,236,NA
2018/02/22 00:00:00,8647,ST004L1B,3.21,0.5,12.72,265,NA
2018/02/23 00:00:00,8648,ST004L1B,3.69,0.4,10.05,257,NA
2018/02/24 00:00:00,8649,ST004L1B,4.91,0.5,10.27,NA,Water depth is greater than 300cm.  Too deep for measurement
2018/02/25 00:00:00,8650,ST004L1B,5.48,0.5,12.58,NA,Water depth is greater than 300cm.  Too deep for measurement
2018/02/26 00:00:00,8651,ST004L1B,3.86,0.6,12.19,NA,River too deep for depth measurement
2018/02/27 00:00:00,8659,ST004L1B,3.65,0.5,9.9,NA,Water depth greater than 300 cm.  Unable to record an accurate measurement.
2018/03/04 00:00:00,8661,ST004L1B,NA,0.3,11.58,197,NA
2018/03/05 00:00:00,8662,ST004L1B,3.06,0.3,11.18,179,NA
2018/03/06 00:00:00,8665,ST004L1B,4.44,0.4,9.69,167,NA
2018/03/07 00:00:00,8667,ST004L1B,3.8,0.3,10.28,145,NA
2018/03/08 00:00:00,8669,ST004L1B,3.21,0.5,10.16,125,NA
2018/03/09 00:00:00,8672,ST004L1B,3.36,0.3,10.03,135,NA
2018/03/12 00:00:00,8673,ST004L1B,NA,0.2,9.92,136,NA
2018/03/13 00:00:00,8679,ST004L1B,3.97,0.2,9.92,132,NA
2018/03/14 00:00:00,8680,ST004L1B,5.64,0.3,9.69,143,NA
2018/03/15 00:00:00,8683,ST004L1B,3.12,0.3,10.45,130,NA
2018/03/16 00:00:00,8684,ST004L1B,4.55,0.3,10.6,130,NA
2018/03/17 00:00:00,8685,ST004L1B,3.54,0.3,8.55,130,NA
2018/03/18 00:00:00,8686,ST004L1B,4.02,0.3,11.32,135,NA
2018/03/19 00:00:00,8687,ST004L1B,4.35,0.4,11.51,130,NA
2018/03/20 00:00:00,8694,ST004L1B,5.05,0.3,8.45,128,NA
2018/03/21 00:00:00,8695,ST004L1B,3.09,0.3,10.65,125,NA
2018/03/22 00:00:00,8697,ST004L1B,11.33,0.3,9.89,129,NA
2018/03/23 00:00:00,8699,ST004L1B,7.6,0.2,10.74,157,NA
2018/03/24 00:00:00,8701,ST004L1B,15.32,0.4,10,140,NA
2018/03/25 00:00:00,8702,ST004L1B,7.5,0.3,10.54,128,NA
2018/03/26 00:00:00,8703,ST004L1B,6.76,0.2,10.02,125,NA
2018/03/27 00:00:00,8704,ST004L1B,4.62,0.1,12.06,120,NA
2018/03/28 00:00:00,8709,ST004L1B,4.46,0.2,10.59,130,NA
2018/03/29 00:00:00,8711,ST004L1B,4.04,0.2,10.49,120,NA
2018/03/30 00:00:00,8713,ST004L1B,5.97,0.2,8.45,123,NA
2018/03/31 00:00:00,8714,ST004L1B,3.67,0.2,4.75,123,DO meter not calibrated
2018/04/01 00:00:00,8715,ST004L1B,5.91,0.2,4.02,133,DO meter not calibrated
2018/04/02 00:00:00,8716,ST004L1B,6.7,0.3,7.83,136,DO meter not calibrated
2018/04/03 00:00:00,8721,ST004L1B,6.79,0.5,8.08,229,DO meter not calibrated
2018/04/04 00:00:00,8723,ST004L1B,5.04,0.5,7.63,242,DO meter not calibrated
2018/04/05 00:00:00,8725,ST004L1B,5.58,0.6,9.17,245,DO meter not calibrated
2018/04/06 00:00:00,8727,ST004L1B,5.4,0.4,7.71,258,DO meter not calibrated
2018/04/07 00:00:00,8729,ST004L1B,3.44,0.5,9.33,266,DO meter not calibrated
2018/04/08 00:00:00,8731,ST004L1B,7.27,0.3,8.05,275,DO meter not calibrated
2018/04/09 00:00:00,8732,ST004L1B,6.45,0.6,7.77,270,DO meter not calibrated
2018/04/10 00:00:00,8733,ST004L1B,5.15,0.5,6.69,265,DO meter not calibrated
2018/04/11 00:00:00,8734,ST004L1B,4.1,0.3,6.03,265,DO meter not calibrated
2018/04/12 00:00:00,8739,ST004L1B,5.98,0.3,6.17,261,DO meter not calibrated
2018/04/13 00:00:00,8741,ST004L1B,4.07,0.4,6.19,265,DO meter not calibrated
2018/04/14 00:00:00,8743,ST004L1B,4.87,0.5,6.19,264,DO meter not calibrated
2018/04/15 00:00:00,8744,ST004L1B,4.32,0.4,5.58,268,DO meter not calibrated
2018/04/16 00:00:00,8745,ST004L1B,3.98,0.3,5.67,271,DO meter not calibrated
2018/04/17 00:00:00,8746,ST004L1B,4.59,0.5,7.35,273,DO meter not calibrated
2018/04/18 00:00:00,8751,ST004L1B,4.21,0.5,7.72,276,DO meter not calibrated
2018/04/19 00:00:00,8753,ST004L1B,4.93,0.4,7.84,273,DO meter not calibrated
2018/04/20 00:00:00,8755,ST004L1B,4.1,0.5,6.68,268,DO meter not calibrated
2018/04/21 00:00:00,8757,ST004L1B,4.93,0.2,6.73,243,DO meter not calibrated
2018/04/22 00:00:00,8758,ST004L1B,4.54,0.4,6.21,233,DO meter not calibrated
2018/04/23 00:00:00,8759,ST004L1B,3.97,0.3,5.16,253,DO meter not calibrated
2018/04/24 00:00:00,8763,ST004L1B,5.5,0.3,5.68,253,DO meter not calibrated
2018/04/25 00:00:00,8764,ST004L1B,2.89,0.4,3.84,245,DO meter not calibrated
2018/04/26 00:00:00,8767,ST004L1B,3.45,0.4,NA,244,DO meter not calibrated
2018/04/27 00:00:00,8769,ST004L1B,3.59,0.3,2.78,242,DO meter not calibrated
2018/04/28 00:00:00,8771,ST004L1B,3.91,0.3,NA,240,DO meter not calibrated
2018/04/29 00:00:00,8776,ST004L1B,4.89,0.2,2.31,256,DO meter not calibrated
2018/04/30 00:00:00,8777,ST004L1B,3.07,0.4,2.56,238,DO meter not calibrated
2018/05/01 00:00:00,8778,ST004L1B,3.21,0.3,NA,243,DO meter not calibrated
2018/05/02 00:00:00,8779,ST004L1B,3.66,0.3,10.77,250,NA
2018/05/03 00:00:00,8780,ST004L1B,4.13,0.4,11.1,270,NA
2018/05/04 00:00:00,8783,ST004L1B,5.42,0.5,8.95,250,NA
2018/05/05 00:00:00,8785,ST004L1B,6.27,0.3,8.61,218,NA
2018/05/06 00:00:00,8787,ST004L1B,6.9,0.3,7.93,245,NA
2018/05/07 00:00:00,8788,ST004L1B,8.69,0.4,10.69,291,NA
2018/05/08 00:00:00,8791,ST004L1B,10.44,0.2,9.82,NA,River too deep to record depth.  300+ cm
2018/05/09 00:00:00,8793,ST004L1B,4.11,0.3,10.61,NA,River too deep to measure (300+cm)
2018/05/10 00:00:00,8795,ST004L1B,4.07,0.3,10.54,NA,River too deep to measure. (300+cm)
2018/05/11 00:00:00,8797,ST004L1B,6.7,0.5,11.06,NA,River too deep to measure (300 cm+)
2018/05/12 00:00:00,8799,ST004L1B,6.97,0.3,9.45,NA,River too deep to measure (300cm+)
2018/05/13 00:00:00,8801,ST004L1B,4.82,0.3,9.12,NA,River too deep to measure (300cm+)
2018/05/14 00:00:00,8803,ST004L1B,4.34,0.3,10.56,NA,River too deep to measure (300cm+)
2018/05/15 00:00:00,8805,ST004L1B,4.61,0.5,8.85,NA,River too deep to measure (300cm+)
2018/05/16 00:00:00,8807,ST004L1B,3.41,0.3,10.72,NA,River too deep to measure (300cm+)
2018/05/17 00:00:00,8809,ST004L1B,2.88,0.5,10.93,NA,River too deep to measure (300cm+)
2018/05/18 00:00:00,8811,ST004L1B,NA,0.6,9.2,NA,"River too deep to measure (300cm+)

Turbidity not recorded"
2018/05/20 00:00:00,8812,ST004L1B,NA,0.5,9.96,NA,"River too deep to measure (300cm+)

"
2018/05/21 00:00:00,8815,ST004L1B,3.22,0.6,10.85,NA,"River too deep to measure (300cm+)

"
2018/05/22 00:00:00,8818,ST004L1B,4.22,0.6,10.9,NA,River too deep to measure (300cm+)
2018/05/23 00:00:00,8819,ST004L1B,4.65,0.4,10.69,NA,River too deep to measure (300cm+)
2018/05/24 00:00:00,8821,ST004L1B,4.23,0.7,10.81,NA,River too deep to measure (300cm+)
2018/05/25 00:00:00,8823,ST004L1B,2.5,0.2,10.86,NA,River too deep to measure (300cm+)
2019/01/10 00:00:00,8825,ST004L1B,NA,0.3,11.3,140,NA
2019/01/11 00:00:00,8826,ST004L1B,3.96,0.3,10.85,170,NA
2019/01/15 00:00:00,8827,ST004L1B,NA,0.3,12.35,145,NA
2019/01/16 00:00:00,8828,ST004L1B,2.4,0.4,12.5,135,NA
2019/01/17 00:00:00,8829,ST004L1B,14.16,0.3,10.77,200,NA
2019/01/18 00:00:00,8830,ST004L1B,57,0.4,10.25,245,NA
2019/01/19 00:00:00,8831,ST004L1B,37.6,0.4,9.35,218,NA
2019/01/20 00:00:00,8832,ST004L1B,15.9,0.3,9.13,210,NA
2019/01/21 00:00:00,8833,ST004L1B,9.85,0.3,10.41,193,NA
2019/01/22 00:00:00,8834,ST004L1B,7.67,0.3,10.96,215,NA
2019/01/23 00:00:00,8835,ST004L1B,15.42,0.3,11.4,189,NA
2019/01/24 00:00:00,8836,ST004L1B,6.42,0.3,11.53,201,NA
2019/01/25 00:00:00,8837,ST004L1B,4.99,0.2,11.51,164,NA
2019/01/26 00:00:00,8838,ST004L1B,3.8,0.1,10.29,155,NA
2019/01/27 00:00:00,8839,ST004L1B,3.64,0.3,12,165,NA
2019/01/28 00:00:00,8840,ST004L1B,2.19,0.2,10.97,165,NA
2019/01/29 00:00:00,8841,ST004L1B,2.77,0.3,9.91,162,NA
2019/01/30 00:00:00,8842,ST004L1B,2.07,0.3,11.3,165,NA
2019/01/31 00:00:00,8843,ST004L1B,2.39,0.3,10.55,163,NA
2019/02/01 00:00:00,8844,ST004L1B,2.92,0.3,10.54,164,NA
2019/02/02 00:00:00,8846,ST004L1B,4.04,0.5,10.74,186,NA
2019/02/03 00:00:00,8847,ST004L1B,6.33,0.6,10.98,284,NA
2019/02/04 00:00:00,8848,ST004L1B,9.07,NA,10.94,NA,Depth and velocity not recorded.
2019/02/05 00:00:00,8849,ST004L1B,15.2,0.5,10.93,172,NA
2019/02/06 00:00:00,8854,ST004L1B,13.86,0.4,11.72,158,NA
2019/02/07 00:00:00,8856,ST004L1B,5.85,0.4,11.65,156,NA
2019/02/08 00:00:00,8858,ST004L1B,5.96,0.4,12.4,179,NA
2019/02/09 00:00:00,8860,ST004L1B,5.07,0.4,11.55,152,NA
2019/02/10 00:00:00,8861,ST004L1B,6.9,0.3,11.61,163,NA
2019/02/11 00:00:00,8862,ST004L1B,5.43,0.5,11.53,164,NA
2019/02/12 00:00:00,8866,ST004L1B,8.05,0.4,11.84,193,NA
2019/02/13 00:00:00,8868,ST004L1B,5.18,0.4,11.56,180,NA
2019/02/14 00:00:00,8869,ST004L1B,4.32,0.3,11.2,164,NA
2019/02/15 00:00:00,8872,ST004L1B,7.25,0.4,10.35,183,NA
2019/02/16 00:00:00,8874,ST004L1B,17.6,0.4,11.48,200,NA
2019/02/17 00:00:00,8876,ST004L1B,8.84,0.5,11.54,280,NA
2019/02/18 00:00:00,8878,ST004L1B,8.14,0.9,11.78,282,NA
2019/02/19 00:00:00,8881,ST004L1B,3.92,0.5,12.26,243,NA
2019/02/20 00:00:00,8882,ST004L1B,5.17,0.4,11.31,225,NA
2019/02/20 00:00:00,8883,ST004L1B,NA,0.6,12.36,245,NA
2019/02/21 00:00:00,8884,ST004L1B,3.8,0.8,11.58,260,NA
2019/02/22 00:00:00,8888,ST004L1B,4.19,0.6,12.18,270,NA
2019/02/23 00:00:00,8889,ST004L1B,5.59,0.6,12.61,266,NA
2019/02/24 00:00:00,8890,ST004L1B,4.13,0.6,12.62,NA,River too deep to measure (300 + cm)
2019/02/25 00:00:00,8891,ST004L1B,4.16,0.5,12.64,282,NA
2019/02/26 00:00:00,8896,ST004L1B,4.23,0.8,11.63,293,NA
2019/02/27 00:00:00,8897,ST004L1B,4.81,0.8,11.71,NA,River too deep to measure (300+ cm)
2019/02/28 00:00:00,8900,ST004L1B,3.73,0.6,12.44,NA,River too deep to measure (300+ cm)
2019/03/01 00:00:00,8902,ST004L1B,6.76,0.4,11.89,299,NA
2019/03/04 00:00:00,8903,ST004L1B,NA,0.5,11.3,NA,River too deep to measure (300 + cm)
2019/03/05 00:00:00,8906,ST004L1B,5.95,0.6,11.33,NA,River too deep to measure (300 + cm)
2019/03/06 00:00:00,8908,ST004L1B,8.54,0.6,11.43,NA,River too deep to measure (300 + cm)
2019/03/07 00:00:00,8910,ST004L1B,5.84,0.3,11.06,NA,River too deep to measure (300 + cm)
2019/03/08 00:00:00,8911,ST004L1B,7.36,0.4,10.89,NA,River too deep to measure (300 + cm)
2019/03/09 00:00:00,8915,ST004L1B,6.43,0.3,11,NA,River too deep to measure (300 + cm)
2019/03/10 00:00:00,8916,ST004L1B,6.75,0.5,11.03,NA,River too deep to measure (300 + cm)
2019/03/11 00:00:00,8917,ST004L1B,6.24,0.5,12.06,NA,River too deep to measure (300 + cm)
2019/03/12 00:00:00,8920,ST004L1B,5.75,0.7,11.14,NA,"River too deep to measure (300 + cm)

Velocity flucuates from 0.7  to 0.2 m/s when in eddy."
2019/03/13 00:00:00,8923,ST004L1B,6.67,0.4,11.27,NA,River too deep to measure (300 + cm)
2019/03/14 00:00:00,8924,ST004L1B,5.74,0.6,11.46,NA,River too deep to measure (300 + cm)
2019/03/15 00:00:00,8926,ST004L1B,4.74,0.5,12.06,NA,River too deep to measure (300 + cm)
2019/03/16 00:00:00,8928,ST004L1B,5.11,0.5,11.53,NA,River too deep to measure (300 + cm)
2019/03/17 00:00:00,8929,ST004L1B,4.53,0.5,11.73,NA,River too deep to measure (300 + cm)
2019/03/18 00:00:00,8930,ST004L1B,4.72,0.3,12.88,NA,River too deep to measure (300 + cm)
2019/03/19 00:00:00,8934,ST004L1B,5.06,0.4,11.72,NA,River too deep to measure (300 + cm)
2019/03/20 00:00:00,8936,ST004L1B,5.66,0.4,11.7,NA,River too deep to measure (300 + cm)
2019/03/21 00:00:00,8938,ST004L1B,3.69,0.5,12.15,NA,River too deep to measure (300 + cm)
2019/03/22 00:00:00,8940,ST004L1B,5.8,0.6,11.05,NA,River too deep to measure (300 + cm)
2019/03/23 00:00:00,8942,ST004L1B,3.94,0.7,11.46,NA,River too deep to measure (300 + cm)
2019/03/24 00:00:00,8943,ST004L1B,10,0.5,11.88,NA,River too deep to measure (300 + cm)
2019/03/25 00:00:00,8944,ST004L1B,4.77,0.9,11.98,NA,River too deep to measure (300 + cm)
2019/03/26 00:00:00,8945,ST004L1B,3.99,0.5,13.38,NA,River too deep to measure (300 + cm)
2019/03/27 00:00:00,8950,ST004L1B,3.96,0.4,11.23,NA,River too deep to measure (300 + cm)
2019/03/28 00:00:00,8952,ST004L1B,NA,NA,12.22,NA,"Velocity, depth and turbidity were not recorded."
2019/03/29 00:00:00,8955,ST004L1B,4.41,0.3,11.67,NA,River too deep to measure (300 + cm)
2019/03/30 00:00:00,8956,ST004L1B,3.52,0.6,9.79,NA,River too deep to measure (300 + cm)
2019/03/31 00:00:00,8958,ST004L1B,3.74,0.5,12.34,NA,River too deep to measure (300 + cm)
2019/04/01 00:00:00,8959,ST004L1B,4.14,0.6,12.18,NA,"River too deep to measure 9300 + cm)

D.O. Meter missing film- possibly not accurate"
2019/04/02 00:00:00,8962,ST004L1B,4.62,0.5,13.53,NA,River too deep to measure (300 + cm)
2019/04/03 00:00:00,8964,ST004L1B,3.72,0.6,12.77,NA,River too deep to measure (300 + cm)
2019/04/04 00:00:00,8966,ST004L1B,3.09,0.3,12.72,NA,River too deep to measure (300 + cm)
2019/04/05 00:00:00,8968,ST004L1B,3.62,0.5,13.4,NA,River too deep to measure (300 + cm)
2019/04/06 00:00:00,8970,ST004L1B,3.65,0.4,13.51,NA,River too deep to measure (300 + cm)
2019/04/07 00:00:00,8971,ST004L1B,3.5,0.5,13.22,NA,River too deep to measure (300 + cm)
2019/04/08 00:00:00,8972,ST004L1B,5.41,0.8,13.5,NA,River too deep to measure (300 + cm)
2019/04/09 00:00:00,8976,ST004L1B,4.75,0.3,12.75,NA,River too deep to measure (300 + cm)
2019/04/10 00:00:00,8977,ST004L1B,4.26,0.5,12.92,NA,River too deep to measure (300 + cm)
2019/04/11 00:00:00,8978,ST004L1B,4.2,0.6,12.2,NA,River too deep to measure (300 + cm)
2019/04/12 00:00:00,8982,ST004L1B,3.18,0.5,12.95,NA,River too deep to measure (300 + cm)
2019/04/13 00:00:00,8983,ST004L1B,2.79,0.6,12.27,NA,River too deep to measure (300 + cm)
2019/04/14 00:00:00,8984,ST004L1B,3.53,0.3,12.75,NA,River too deep to measure (300 + cm)
2019/04/15 00:00:00,8985,ST004L1B,3.23,0.4,13.1,NA,River too deep to measure (300 + cm)
2019/04/16 00:00:00,8990,ST004L1B,3.88,0.3,12.61,NA,River too deep to measure (300 + cm)
2019/04/17 00:00:00,8991,ST004L1B,2.48,0.6,13.06,NA,River too deep to measure (300 + cm)
2019/04/18 00:00:00,8994,ST004L1B,3.61,0.5,13.24,NA,River too deep to measure (300 + cm)
2019/04/19 00:00:00,8996,ST004L1B,3.83,0.5,12.2,NA,River too deep to measure (300 + cm)
2019/04/20 00:00:00,8997,ST004L1B,2.86,0.5,12.65,NA,River too deep to measure (300 + cm)
2019/04/21 00:00:00,8998,ST004L1B,3.42,0.5,12.48,NA,River too deep to measure (300 + cm)
2019/04/22 00:00:00,8999,ST004L1B,4.18,0.4,12.26,NA,River too deep to measure (300 + cm)
2019/04/23 00:00:00,9004,ST004L1B,3.4,0.6,12.52,NA,River too deep to measure (300 + cm)
2019/04/24 00:00:00,9005,ST004L1B,3.78,0.6,11.26,NA,River too deep to measure (300 + cm)
2019/04/25 00:00:00,9008,ST004L1B,2.33,0.5,11.22,NA,River too deep to measure (300 + cm)
2019/04/26 00:00:00,9010,ST004L1B,3.25,0.4,12.35,NA,River too deep to measure (300 + cm)
2019/04/29 00:00:00,9012,ST004L1B,NA,0.6,10.65,NA,River too deep to measure (300 + cm)
2019/04/30 00:00:00,9014,ST004L1B,3.98,0.6,11.6,NA,River too deep to measure (300 + cm)
2019/05/01 00:00:00,9016,ST004L1B,2.32,0.6,12.25,NA,River too deep to measure (300 + cm)
2019/05/02 00:00:00,9017,ST004L1B,2.57,0.4,12.56,NA,River too deep to measure (300 + cm)
2019/05/03 00:00:00,9021,ST004L1B,4.84,0.7,11.26,NA,River too deep to measure (300 + cm)
2019/05/06 00:00:00,9022,ST004L1B,NA,0.5,12.26,NA,River too deep to measure (300 + cm)
